EwEVersion,"6.6.8.18072 (compiled 11/4/2022)"
367,0.001221254
368,0.001220415
369,0.001219605
370,0.001218827
371,0.001218083
372,0.001217375
373,0.001217443
374,0.001217534
375,0.00121762
376,0.001217702
377,0.001217784
378,0.001217866
379,0.001217953
380,0.001218045
381,0.001218145
382,0.001218256
383,0.001218379
384,0.001218516
385,0.001219374
386,0.001220257
387,0.001221135
388,0.001222009
389,0.00122288
390,0.001223749
391,0.001224619
392,0.00122549
393,0.001226363
394,0.00122724
395,0.001228122
396,0.001229011
