EwEVersion,"6.6.8.18072 (compiled 11/4/2022)"
364,0.001507896
365,0.00150699
366,0.001506125
367,0.001505305
368,0.001504528
369,0.001503792
370,0.001503093
371,0.001502432
372,0.001501802
373,0.00150128
374,0.001499109
375,0.001496969
376,0.001494899
377,0.001492905
378,0.001490998
379,0.001489184
380,0.001487476
381,0.001485881
382,0.001484407
383,0.001483066
384,0.00148186
385,0.001481058
386,0.001481738
387,0.001482475
388,0.001483274
389,0.001484142
390,0.001485087
391,0.001486112
392,0.001487221
393,0.001488417
394,0.001489701
395,0.001491072
396,0.001492531
